"Species","Patrol","SpeciesAnal","Site","TwigCodeNoPatrol","SaplingCodeNoPatrol","SaplingCodeUnique","TwigCodeUnique","TwigArea_sum_AC","TwigArea_sum_BD","TwigHerbivory_sum_AC","TwigHerbivory_sum_BD","TwigHerbProp_AC","TwigHerbProp_BD","StartEndDiff_AC","StartEndDiff_BD","PatrolGroup","TwigHerbProp_combined"
"SP2","C","Syringa_reticulata","TOM","TOM_Syringa_reticulata_2CN1_Red","TOM_Syringa_reticulata_2CN1","TOM_Syringa_reticulata_2CN1_C","TOM_Syringa_reticulata_2CN1_Red_C",146.31058,NA,0.00723,NA,4.94e-05,0,NA,NA,"AC",4.94e-05
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya sp. _5CN1_Red","DRO_Cryptocarya sp. _5CN1","DRO_Cryptocarya sp. _5CN1_D","DRO_Cryptocarya sp. _5CN1_Red_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","C","Carpinus_cordata","TOM","TOM_Carpinus_cordata_2CN1_White","TOM_Carpinus_cordata_2CN1","TOM_Carpinus_cordata_2CN1_C","TOM_Carpinus_cordata_2CN1_White_C",408.97184,NA,0.02938,NA,7.18e-05,0,NA,NA,"AC",7.18e-05
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya sp. _5CN1_White","DRO_Cryptocarya sp. _5CN1","DRO_Cryptocarya sp. _5CN1_B","DRO_Cryptocarya sp. _5CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Blue","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_C","LAK_Ulmus_glabra_5CN1_Blue_C",184.23047,NA,0.01946,NA,0.000106,0,NA,NA,"AC",0.000106
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya sp. _5CN1_White","DRO_Cryptocarya sp. _5CN1","DRO_Cryptocarya sp. _5CN1_D","DRO_Cryptocarya sp. _5CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","A","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_3CN1_Red","LAK_Acer_pseudoplatanus_3CN1","LAK_Acer_pseudoplatanus_3CN1_A","LAK_Acer_pseudoplatanus_3CN1_Red_A",781.01101,NA,0.0889,NA,0.000114,0,NA,NA,"AC",0.000114
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_Blue","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_B","DRO_Cryptocarya_sp._1CN1_Blue_B",NA,583.417,NA,32.85533,0,0.056315346,NA,0.056315346,"DB",0.056315346
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_White","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_C","LAK_Ulmus_glabra_3CN1_White_C",124.48639,NA,0.01444,NA,0.000116,0,NA,NA,"AC",0.000116
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_Blue","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_D","DRO_Cryptocarya_sp._1CN1_Blue_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","C","Acer_platanoides","LAK","LAK_Acer_platanoides_5CN1_White","LAK_Acer_platanoides_5CN1","LAK_Acer_platanoides_5CN1_C","LAK_Acer_platanoides_5CN1_White_C",667.02373,NA,0.08489,NA,0.000127,0,NA,NA,"AC",0.000127
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_Red","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_B","DRO_Cryptocarya_sp._1CN1_Red_B",NA,686.9529,NA,41.6404,0,0.060616092,NA,0.060616092,"DB",0.060616092
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_2CN1_Blue","LAK_Quercus_robur_2CN1","LAK_Quercus_robur_2CN1_C","LAK_Quercus_robur_2CN1_Blue_C",153.34192,NA,0.01977,NA,0.000129,0,NA,NA,"AC",0.000129
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_Red","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_D","DRO_Cryptocarya_sp._1CN1_Red_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","C","Carpinus_betulus","LAK","LAK_Carpinus_betulus_3CN1_White","LAK_Carpinus_betulus_3CN1","LAK_Carpinus_betulus_3CN1_C","LAK_Carpinus_betulus_3CN1_White_C",153.53321,NA,0.02114,NA,0.000138,0,NA,NA,"AC",0.000138
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_White","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_B","DRO_Cryptocarya_sp._1CN1_White_B",NA,553.4252,NA,60.29285,0,0.108944894,NA,0.108944894,"DB",0.108944894
"SP2","A","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_1CN1_White","LAK_Acer_pseudoplatanus_1CN1","LAK_Acer_pseudoplatanus_1CN1_A","LAK_Acer_pseudoplatanus_1CN1_White_A",645.05676,NA,0.09707,NA,0.00015,0,NA,NA,"AC",0.00015
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._1CN1_White","DRO_Cryptocarya_sp._1CN1","DRO_Cryptocarya_sp._1CN1_D","DRO_Cryptocarya_sp._1CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","C","Acer_platanoides","LAK","LAK_Acer_platanoides_2CN1_Red","LAK_Acer_platanoides_2CN1","LAK_Acer_platanoides_2CN1_C","LAK_Acer_platanoides_2CN1_Red_C",497.91543,NA,0.08726,NA,0.000175,0,NA,NA,"AC",0.000175
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_Blue","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_B","DRO_Cryptocarya_sp._3CN1_Blue_B",NA,419.0692,NA,40.78888,0,0.097332087,NA,0.097332087,"DB",0.097332087
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_3CN1_White","LAK_Tilia_cordata_3CN1","LAK_Tilia_cordata_3CN1_C","LAK_Tilia_cordata_3CN1_White_C",260.21964,NA,0.04764,NA,0.000183,0,NA,NA,"AC",0.000183
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_Blue","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_D","DRO_Cryptocarya_sp._3CN1_Blue_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","C","Carpinus_betulus","LAK","LAK_Carpinus_betulus_1CN1_Red","LAK_Carpinus_betulus_1CN1","LAK_Carpinus_betulus_1CN1_C","LAK_Carpinus_betulus_1CN1_Red_C",130.7725,NA,0.02441,NA,0.000187,0,NA,NA,"AC",0.000187
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_Red","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_B","DRO_Cryptocarya_sp._3CN1_Red_B",NA,804.3348,NA,31.17414,0,0.038757667,NA,0.038757667,"DB",0.038757667
"SP6","C","Carpinus_betulus","LAK","LAK_Carpinus_betulus_5CN1_Blue","LAK_Carpinus_betulus_5CN1","LAK_Carpinus_betulus_5CN1_C","LAK_Carpinus_betulus_5CN1_Blue_C",187.5869,NA,0.03873,NA,0.000206,0,NA,NA,"AC",0.000206
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_Red","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_D","DRO_Cryptocarya_sp._3CN1_Red_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Magnolia_kobus","TOM","TOM_Magnolia_kobus_1CN1_Blue","TOM_Magnolia_kobus_1CN1","TOM_Magnolia_kobus_1CN1_C","TOM_Magnolia_kobus_1CN1_Blue_C",428.21076,NA,0.08908,NA,0.000208,0,NA,NA,"AC",0.000208
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_White","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_B","DRO_Cryptocarya_sp._3CN1_White_B",NA,657.6109,NA,52.58606,0,0.079965311,NA,0.079965311,"DB",0.079965311
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_3CN1_White","LAK_Fraxinus_excelsior_3CN1","LAK_Fraxinus_excelsior_3CN1_A","LAK_Fraxinus_excelsior_3CN1_White_A",402.85397,NA,0.08541,NA,0.000212,0,NA,NA,"AC",0.000212
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._3CN1_White","DRO_Cryptocarya_sp._3CN1","DRO_Cryptocarya_sp._3CN1_D","DRO_Cryptocarya_sp._3CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_4CN1_Blue","EUC_Acacia_parramattensis_4CN1","EUC_Acacia_parramattensis_4CN1_C","EUC_Acacia_parramattensis_4CN1_Blue_C",59.13177,NA,0.01459,NA,0.000247,0,NA,NA,"AC",0.000247
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_Blue","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_B","DRO_Cryptocarya_sp._4CN1_Blue_B",NA,913.6664,NA,52.55072,0,0.05751631,NA,0.05751631,"DB",0.05751631
"SP3","C","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_5CN1_White","LAK_Fraxinus_excelsior_5CN1","LAK_Fraxinus_excelsior_5CN1_C","LAK_Fraxinus_excelsior_5CN1_White_C",159.05466,NA,0.04103,NA,0.000258,0,NA,NA,"AC",0.000258
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_Blue","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_D","DRO_Cryptocarya_sp._4CN1_Blue_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Magnolia_kobus","TOM","TOM_Magnolia_kobus_3CN1_Red","TOM_Magnolia_kobus_3CN1","TOM_Magnolia_kobus_3CN1_C","TOM_Magnolia_kobus_3CN1_Red_C",470.66383,NA,0.12149,NA,0.000258,0,NA,NA,"AC",0.000258
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_Red","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_B","DRO_Cryptocarya_sp._4CN1_Red_B",NA,767.0129,NA,73.26141,0,0.095515225,NA,0.095515225,"DB",0.095515225
"SP6","A","Acer_palmatum","TOM","TOM_Acer_palmatum_2CN1_Blue","TOM_Acer_palmatum_2CN1","TOM_Acer_palmatum_2CN1_A","TOM_Acer_palmatum_2CN1_Blue_A",256.52005,NA,0.06744,NA,0.000263,0,NA,NA,"AC",0.000263
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_Red","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_D","DRO_Cryptocarya_sp._4CN1_Red_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_White","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_A","LAK_Quercus_robur_5CN1_White_A",116.42226,NA,0.03161,NA,0.000272,0,NA,NA,"AC",0.000272
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_White","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_B","DRO_Cryptocarya_sp._4CN1_White_B",NA,873.6059,NA,62.42641,0,0.07145832,NA,0.07145832,"DB",0.07145832
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_Red","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_A","LAK_Quercus_robur_5CN1_Red_A",91.70399,NA,0.02558,NA,0.000279,0,NA,NA,"AC",0.000279
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._4CN1_White","DRO_Cryptocarya_sp._4CN1","DRO_Cryptocarya_sp._4CN1_D","DRO_Cryptocarya_sp._4CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","C","Acer_platanoides","LAK","LAK_Acer_platanoides_3CN1_Red","LAK_Acer_platanoides_3CN1","LAK_Acer_platanoides_3CN1_C","LAK_Acer_platanoides_3CN1_Red_C",1032.83479,NA,0.30395,NA,0.000294,0,NA,NA,"AC",0.000294
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_Blue","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_B","DRO_Cryptocarya_sp._5CN1_Blue_B",NA,388.7704,NA,37.7784,0,0.097174065,NA,0.097174065,"DB",0.097174065
"SP3","C","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_2CN1_Blue","LAK_Fraxinus_excelsior_2CN1","LAK_Fraxinus_excelsior_2CN1_C","LAK_Fraxinus_excelsior_2CN1_Blue_C",359.99596,NA,0.11605,NA,0.000322,0,NA,NA,"AC",0.000322
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_Blue","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_D","DRO_Cryptocarya_sp._5CN1_Blue_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","A","Acer_platanoides","LAK","LAK_Acer_platanoides_4CN1_Blue","LAK_Acer_platanoides_4CN1","LAK_Acer_platanoides_4CN1_A","LAK_Acer_platanoides_4CN1_Blue_A",971.89801,NA,0.31659,NA,0.000326,0,NA,NA,"AC",0.000326
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_Red","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_B","DRO_Cryptocarya_sp._5CN1_Red_B",NA,718.0204,NA,33.5794,0,0.046766638,NA,0.046766638,"DB",0.046766638
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_5CN1_Red","LAK_Tilia_cordata_5CN1","LAK_Tilia_cordata_5CN1_C","LAK_Tilia_cordata_5CN1_Red_C",254.55856,NA,0.08413,NA,0.00033,0,NA,NA,"AC",0.00033
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_Red","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_D","DRO_Cryptocarya_sp._5CN1_Red_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","C","Acer_palmatum","TOM","TOM_Acer_palmatum_3CN1_White","TOM_Acer_palmatum_3CN1","TOM_Acer_palmatum_3CN1_C","TOM_Acer_palmatum_3CN1_White_C",382.86422,NA,0.13951,NA,0.000364,0,NA,NA,"AC",0.000364
"SP3","B","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_White","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_B","DRO_Cryptocarya_sp._5CN1_White_B",NA,531.8105,NA,64.55701,0,0.121391003,NA,0.121391003,"DB",0.121391003
"SP3","C","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_1CN1_Red","LAK_Fraxinus_excelsior_1CN1","LAK_Fraxinus_excelsior_1CN1_C","LAK_Fraxinus_excelsior_1CN1_Red_C",205.59129,NA,0.07501,NA,0.000365,0,NA,NA,"AC",0.000365
"SP3","D","Cryptocarya sp. ","DRO","DRO_Cryptocarya_sp._5CN1_White","DRO_Cryptocarya_sp._5CN1","DRO_Cryptocarya_sp._5CN1_D","DRO_Cryptocarya_sp._5CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_5CN1_White","LAK_Tilia_cordata_5CN1","LAK_Tilia_cordata_5CN1_C","LAK_Tilia_cordata_5CN1_White_C",244.0029,NA,0.08991,NA,0.000368,0,NA,NA,"AC",0.000368
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_Blue","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_B","DRO_Dysoxylum_sp._1CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_4CN1_White","LAK_Fraxinus_excelsior_4CN1","LAK_Fraxinus_excelsior_4CN1_A","LAK_Fraxinus_excelsior_4CN1_White_A",189.30027,NA,0.07115,NA,0.000376,0,NA,NA,"AC",0.000376
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_Blue","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_D","DRO_Dysoxylum_sp._1CN1_Blue_D",NA,800.1211,NA,45.32765,0,0.056650987,NA,0.007366836,"DB",0.056650987
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Red","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_C","LAK_Ulmus_glabra_4CN1_Red_C",132.26016,NA,0.05002,NA,0.000378,0,NA,NA,"AC",0.000378
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_Red","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_B","DRO_Dysoxylum_sp._1CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","A","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_5CN1_White","LAK_Acer_pseudoplatanus_5CN1","LAK_Acer_pseudoplatanus_5CN1_A","LAK_Acer_pseudoplatanus_5CN1_White_A",909.28407,NA,0.34892,NA,0.000384,0,NA,NA,"AC",0.000384
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_Red","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_D","DRO_Dysoxylum_sp._1CN1_Red_D",NA,762.99016,NA,72.71395,0,0.095301295,NA,0.030287654,"DB",0.095301295
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Blue","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_C","LAK_Ulmus_glabra_3CN1_Blue_C",152.87886,NA,0.06008,NA,0.000393,0,NA,NA,"AC",0.000393
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_White","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_B","DRO_Dysoxylum_sp._1CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","A","Carpinus_betulus","LAK","LAK_Carpinus_betulus_5CN1_Red","LAK_Carpinus_betulus_5CN1","LAK_Carpinus_betulus_5CN1_A","LAK_Carpinus_betulus_5CN1_Red_A",120.71921,NA,0.04934,NA,0.000409,0,NA,NA,"AC",0.000409
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_White","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_D","DRO_Dysoxylum_sp._1CN1_White_D",NA,657.35722,NA,59.23747,0,0.09011458,NA,0.031373385,"DB",0.09011458
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_1CN1_Red","LAK_Fraxinus_excelsior_1CN1","LAK_Fraxinus_excelsior_1CN1_A","LAK_Fraxinus_excelsior_1CN1_Red_A",200.11062,NA,0.08264,NA,0.000413,0,NA,NA,"AC",0.000413
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Blue","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_B","DRO_Dysoxylum_sp._2CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","C","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_2CN1_White","LAK_Acer_pseudoplatanus_2CN1","LAK_Acer_pseudoplatanus_2CN1_C","LAK_Acer_pseudoplatanus_2CN1_White_C",705.14361,NA,0.29246,NA,0.000415,0,NA,NA,"AC",0.000415
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Blue","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_D","DRO_Dysoxylum_sp._2CN1_Blue_D",NA,850.66458,NA,81.31773,0,0.095593177,NA,0.039178282,"DB",0.095593177
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_Red","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_C","LAK_Quercus_robur_5CN1_Red_C",115.47543,NA,0.04829,NA,0.000418,0,NA,NA,"AC",0.000418
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Red","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_B","DRO_Dysoxylum_sp._2CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_White","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_C","LAK_Quercus_robur_5CN1_White_C",111.97227,NA,0.0485,NA,0.000433,0,NA,NA,"AC",0.000433
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Red","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_D","DRO_Dysoxylum_sp._2CN1_Red_D",NA,1015.47827,NA,41.90041,0,0.04126175,NA,-0.01536231,"DB",0.04126175
"SP3","C","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_4CN1_Red","LAK_Fraxinus_excelsior_4CN1","LAK_Fraxinus_excelsior_4CN1_C","LAK_Fraxinus_excelsior_4CN1_Red_C",203.3796,NA,0.08948,NA,0.00044,0,NA,NA,"AC",0.00044
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_White","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_B","DRO_Dysoxylum_sp._2CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_4CN1_Blue","LAK_Tilia_cordata_4CN1","LAK_Tilia_cordata_4CN1_C","LAK_Tilia_cordata_4CN1_Blue_C",222.90469,NA,0.09828,NA,0.000441,0,NA,NA,"AC",0.000441
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_White","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_D","DRO_Dysoxylum_sp._2CN1_White_D",NA,708.68652,NA,78.87016,0,0.111290617,NA,0.05188913,"DB",0.111290617
"SP4","C","Acer_platanoides","LAK","LAK_Acer_platanoides_2CN1_Blue","LAK_Acer_platanoides_2CN1","LAK_Acer_platanoides_2CN1_C","LAK_Acer_platanoides_2CN1_Blue_C",1170.46808,NA,0.5205,NA,0.000445,0,NA,NA,"AC",0.000445
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_Blue","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_B","DRO_Dysoxylum_sp._3CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","A","Carpinus_betulus","LAK","LAK_Carpinus_betulus_4CN1_Red","LAK_Carpinus_betulus_4CN1","LAK_Carpinus_betulus_4CN1_A","LAK_Carpinus_betulus_4CN1_Red_A",181.47277,NA,0.08577,NA,0.000473,0,NA,NA,"AC",0.000473
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_Blue","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_D","DRO_Dysoxylum_sp._3CN1_Blue_D",NA,403.63366,NA,51.3271,0,0.127162586,NA,0.073015125,"DB",0.127162586
"SP6","A","Acer_palmatum","TOM","TOM_Acer_palmatum_3CN1_Red","TOM_Acer_palmatum_3CN1","TOM_Acer_palmatum_3CN1_A","TOM_Acer_palmatum_3CN1_Red_A",235.2816,NA,0.11827,NA,0.000503,0,NA,NA,"AC",0.000503
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_Red","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_B","DRO_Dysoxylum_sp._3CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","A","Acer_palmatum","TOM","TOM_Acer_palmatum_3CN1_Blue","TOM_Acer_palmatum_3CN1","TOM_Acer_palmatum_3CN1_A","TOM_Acer_palmatum_3CN1_Blue_A",311.79556,NA,0.15752,NA,0.000505,0,NA,NA,"AC",0.000505
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_Red","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_D","DRO_Dysoxylum_sp._3CN1_Red_D",NA,909.34169,NA,47.95295,0,0.052733698,NA,-0.001696545,"DB",0.052733698
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_White","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_A","LAK_Ulmus_glabra_3CN1_White_A",131.60218,NA,0.07507,NA,0.00057,0,NA,NA,"AC",0.00057
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_White","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_B","DRO_Dysoxylum_sp._3CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_4CN1_White","LAK_Quercus_robur_4CN1","LAK_Quercus_robur_4CN1_A","LAK_Quercus_robur_4CN1_White_A",151.23819,NA,0.08951,NA,0.000592,0,NA,NA,"AC",0.000592
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN1_White","DRO_Dysoxylum_sp._3CN1","DRO_Dysoxylum_sp._3CN1_D","DRO_Dysoxylum_sp._3CN1_White_D",NA,736.06885,NA,63.10845,0,0.085737156,NA,0.023855168,"DB",0.085737156
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_5CN1_White","LAK_Fraxinus_excelsior_5CN1","LAK_Fraxinus_excelsior_5CN1_A","LAK_Fraxinus_excelsior_5CN1_White_A",162.8339,NA,0.09656,NA,0.000593,0,NA,NA,"AC",0.000593
"SP1","B","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._4CN1_Blue","DRO_Dysoxylum_sp._4CN1","DRO_Dysoxylum_sp._4CN1_B","DRO_Dysoxylum_sp._4CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_3CN1_White","LAK_Quercus_robur_3CN1","LAK_Quercus_robur_3CN1_C","LAK_Quercus_robur_3CN1_White_C",131.21271,NA,0.07804,NA,0.000595,0,NA,NA,"AC",0.000595
"SP1","D","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._4CN1_Blue","DRO_Dysoxylum_sp._4CN1","DRO_Dysoxylum_sp._4CN1_D","DRO_Dysoxylum_sp._4CN1_Blue_D",NA,302.45859,NA,46.06962,0,0.152317116,NA,0.118719221,"DB",0.152317116
