"Species","SpeciesAnal","Site","TwigCodeNoPatrol","BranchCodeNoPatrol","Patrol","TwigCodeUnique","SaplingCodeUnique","TwigArea_sum_BD","TwigArea_sum_AC","TwigHerbivory_sum_BD","TwigHerbivory_sum_AC","TwigHerbProp_BD","TwigHerbProp_AC","StartEndDiff_BD","StartEndDiff_AC","PatrolGroup","TwigHerbProp_combined"
"SP6","Rockinghamia_angustifolia","DRO","DRO_Rockinghamia_angustifolia_2CN2_Red","DRO_Rockinghamia_angustifolia_2CN2","D","DRO_Rockinghamia_angustifolia_2CN2_Red_D","DRO_Rockinghamia_angustifolia_2CN2_D",1387.571,NA,104.36542,NA,0.075214472,0,0.01937098,NA,"DB",0.075214472
"SP3","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_5CN2_Blue","DRO_Cleistanthus _myrianthus_5CN2","B","DRO_Cleistanthus _myrianthus_5CN2_Blue_B","DRO_Cleistanthus _myrianthus_5CN2_B",449.4239,NA,36.94499,NA,0.082205219,0,0.019410433,NA,"DB",0.082205219
"SP5","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_5CN2_Red","EUC_Acacia_parramattensis_5CN2","B","EUC_Acacia_parramattensis_5CN2_Red_B","EUC_Acacia_parramattensis_5CN2_B",255.05435,NA,10.00159,NA,0.039213564,0,0.019459739,NA,"DB",0.039213564
"SP4","Acer_mono","TOM","TOM_Acer_mono_2CN2_Blue","TOM_Acer_mono_2CN2","D","TOM_Acer_mono_2CN2_Blue_D","TOM_Acer_mono_2CN2_D",306.9115,NA,6.003,NA,0.019559384,0,0.019559384,NA,"DB",0.019559384
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_2CN2_Blue","TOM_Fraxinus_lanuginosa_2CN2","D","TOM_Fraxinus_lanuginosa_2CN2_Blue_D","TOM_Fraxinus_lanuginosa_2CN2_D",36.963,NA,0.725,NA,0.019614209,0,0.019614209,NA,"DB",0.019614209
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_5CN2_White","BUB_Saprosma_ternata_5CN2","D","BUB_Saprosma_ternata_5CN2_White_D","BUB_Saprosma_ternata_5CN2_D",1592.97,NA,37.88,NA,0.023779481,0,0.019776376,NA,"DB",0.023779481
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_2CN2_Red","BUB_Saprosma_ternata_2CN2","D","BUB_Saprosma_ternata_2CN2_Red_D","BUB_Saprosma_ternata_2CN2_D",1904.051,NA,43.934,NA,0.023073962,0,0.019847169,NA,"DB",0.023073962
"SP4","Acer_mono","TOM","TOM_Acer_mono_3CN2_White","TOM_Acer_mono_3CN2","B","TOM_Acer_mono_3CN2_White_B","TOM_Acer_mono_3CN2_B",421.206,NA,8.376,NA,0.019885757,0,0.019885757,NA,"DB",0.019885757
"SP4","Acer_mono","TOM","TOM_Acer_mono_4CN2_Red","TOM_Acer_mono_4CN2","B","TOM_Acer_mono_4CN2_Red_B","TOM_Acer_mono_4CN2_B",682.598,NA,13.6858,NA,0.020049575,0,0.020049575,NA,"DB",0.020049575
"SP5","Quercus_robur","LAK","LAK_Quercus_robur_3CN2_Red","LAK_Quercus_robur_3CN2","B","LAK_Quercus_robur_3CN2_Red_B","LAK_Quercus_robur_3CN2_B",242.74604,NA,4.91579,NA,0.020250753,0,0.020250753,NA,"DB",0.020250753
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_2CN2_White","BUB_Pittosporopsis_kerrii_2CN2","D","BUB_Pittosporopsis_kerrii_2CN2_White_D","BUB_Pittosporopsis_kerrii_2CN2_D",1529.93675,NA,41.81909,NA,0.027333869,0,0.020332913,NA,"DB",0.027333869
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_5CN2_White","TOM_Carpinus_cordata_5CN2","D","TOM_Carpinus_cordata_5CN2_White_D","TOM_Carpinus_cordata_5CN2_D",445.664,NA,9.256,NA,0.02076901,0,0.02076901,NA,"DB",0.02076901
"SP7","Shorea_wangtianshuea","BUB","BUB_Shorea_wangtianshuea_4CN2_White","BUB_Shorea_wangtianshuea_4CN2","D","BUB_Shorea_wangtianshuea_4CN2_White_D","BUB_Shorea_wangtianshuea_4CN2_D",1081.72701,NA,29.10192,NA,0.026903202,0,0.021279222,NA,"DB",0.026903202
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_3CN2_White","TOM_Fraxinus_lanuginosa_3CN2","D","TOM_Fraxinus_lanuginosa_3CN2_White_D","TOM_Fraxinus_lanuginosa_3CN2_D",84.835,NA,1.826,NA,0.021524135,0,0.021524135,NA,"DB",0.021524135
"SP8","Argyrodendron_peralatum","DRO","DRO_Argyrodendron_peralatum_2CN2_White","DRO_Argyrodendron_peralatum_2CN2","D","DRO_Argyrodendron_peralatum_2CN2_White_D","DRO_Argyrodendron_peralatum_2CN2_D",766.223,NA,71.948,NA,0.093899557,0,0.021692421,NA,"DB",0.093899557
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_1CN2_Blue","TOM_Fraxinus_lanuginosa_1CN2","D","TOM_Fraxinus_lanuginosa_1CN2_Blue_D","TOM_Fraxinus_lanuginosa_1CN2_D",29.3055,NA,0.636,NA,0.021702411,0,0.021702411,NA,"DB",0.021702411
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_5CN2_Red","TOM_Carpinus_cordata_5CN2","B","TOM_Carpinus_cordata_5CN2_Red_B","TOM_Carpinus_cordata_5CN2_B",343.859,NA,7.658,NA,0.022270756,0,0.022270756,NA,"DB",0.022270756
"SP1","Cryptocarya_sp. ","DRO","DRO_Cryptocarya_sp. _4CN2_Red","DRO_Cryptocarya_sp. _4CN2","D","DRO_Cryptocarya_sp. _4CN2_Red_D","DRO_Cryptocarya_sp. _4CN2_D",739.724,NA,64.35419,NA,0.086997569,0,0.022274603,NA,"DB",0.086997569
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_2CN2_White","TOM_Carpinus_cordata_2CN2","D","TOM_Carpinus_cordata_2CN2_White_D","TOM_Carpinus_cordata_2CN2_D",231.1695,NA,5.577,NA,0.024125155,0,0.022329935,NA,"DB",0.024125155
"SP5","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_2CN2_Red","EUC_Acacia_parramattensis_2CN2","B","EUC_Acacia_parramattensis_2CN2_Red_B","EUC_Acacia_parramattensis_2CN2_B",64.27271,NA,2.63387,NA,0.040979601,0,0.022389105,NA,"DB",0.040979601
"SP8","Argyrodendron_peralatum","DRO","DRO_Argyrodendron_peralatum_2CN2_Red","DRO_Argyrodendron_peralatum_2CN2","D","DRO_Argyrodendron_peralatum_2CN2_Red_D","DRO_Argyrodendron_peralatum_2CN2_D",729.71,NA,62.73388,NA,0.085970975,0,0.022651224,NA,"DB",0.085970975
"SP1","Magnolia_kobus","TOM","TOM_Magnolia_kobus_4CN2_White","TOM_Magnolia_kobus_4CN2","B","TOM_Magnolia_kobus_4CN2_White_B","TOM_Magnolia_kobus_4CN2_B",469.732,NA,11.452,NA,0.024379859,0,0.022775753,NA,"DB",0.024379859
"SP2","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._3CN2_Blue","DRO_Dysoxylum_sp._3CN2","B","DRO_Dysoxylum_sp._3CN2_Blue_B","DRO_Dysoxylum_sp._3CN2_B",973.93399,NA,75.92258,NA,0.077954544,0,0.022974508,NA,"DB",0.077954544
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_2CN2_Blue","BUB_Pittosporopsis_kerrii_2CN2","D","BUB_Pittosporopsis_kerrii_2CN2_Blue_D","BUB_Pittosporopsis_kerrii_2CN2_D",1266.44079,NA,37.63444,NA,0.029716699,0,0.023202267,NA,"DB",0.029716699
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_1CN2_Red","EUC_Bursaria_spinosa_1CN2","B","EUC_Bursaria_spinosa_1CN2_Red_B","EUC_Bursaria_spinosa_1CN2_B",2.876,NA,0.06712,NA,0.023337969,0,0.023236969,NA,"DB",0.023337969
"SP4","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_3CN2_Red","DRO_Haplostichanthus_ramiflorus_3CN2","D","DRO_Haplostichanthus_ramiflorus_3CN2_Red_D","DRO_Haplostichanthus_ramiflorus_3CN2_D",488.151,NA,40.8875,NA,0.083759943,0,0.023412966,NA,"DB",0.083759943
"SP6","Breynia_oblingifolia","EUC","EUC_Breynia_oblingifolia_1CN2_White","EUC_Breynia_oblingifolia_1CN2","B","EUC_Breynia_oblingifolia_1CN2_White_B","EUC_Breynia_oblingifolia_1CN2_B",86.15317,NA,3.62134,NA,0.042033741,0,0.023738803,NA,"DB",0.042033741
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_1CN2_Red","BUB_Pittosporopsis_kerrii_1CN2","D","BUB_Pittosporopsis_kerrii_1CN2_Red_D","BUB_Pittosporopsis_kerrii_1CN2_D",1349.29804,NA,43.34237,NA,0.032122162,0,0.023764601,NA,"DB",0.032122162
"SP3","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_4CN2_Red","DRO_Cleistanthus _myrianthus_4CN2","B","DRO_Cleistanthus _myrianthus_4CN2_Red_B","DRO_Cleistanthus _myrianthus_4CN2_B",833.05157,NA,67.44247,NA,0.080958337,0,0.02381296,NA,"DB",0.080958337
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_5CN2_White","EUC_Bursaria_spinosa_5CN2","B","EUC_Bursaria_spinosa_5CN2_White_B","EUC_Bursaria_spinosa_5CN2_B",12.493,NA,0.32444,NA,0.025969743,0,0.023920778,NA,"DB",0.025969743
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_Red","EUC_Eucalyptus_tereticornis_3CN2","D","EUC_Eucalyptus_tereticornis_3CN2_Red_D","EUC_Eucalyptus_tereticornis_3CN2_D",444.24525,NA,18.20704,NA,0.040984209,0,0.024045514,NA,"DB",0.040984209
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_4CN2_Blue","TOM_Carpinus_cordata_4CN2","B","TOM_Carpinus_cordata_4CN2_Blue_B","TOM_Carpinus_cordata_4CN2_B",335.592,NA,8.08,NA,0.024076855,0,0.024076855,NA,"DB",0.024076855
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_1CN2_Blue","TOM_Fraxinus_lanuginosa_1CN2","B","TOM_Fraxinus_lanuginosa_1CN2_Blue_B","TOM_Fraxinus_lanuginosa_1CN2_B",237.101,NA,5.714,NA,0.024099434,0,0.024099434,NA,"DB",0.024099434
"SP2","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_1CN2_Blue","LAK_Acer_pseudoplatanus_1CN2","D","LAK_Acer_pseudoplatanus_1CN2_Blue_D","LAK_Acer_pseudoplatanus_1CN2_D",601.07,NA,14.96467,NA,0.024896718,0,0.024334718,NA,"DB",0.024896718
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_5CN2_Red","TOM_Fraxinus_lanuginosa_5CN2","D","TOM_Fraxinus_lanuginosa_5CN2_Red_D","TOM_Fraxinus_lanuginosa_5CN2_D",90.3235,NA,2.198,NA,0.024334752,0,0.024334752,NA,"DB",0.024334752
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_3CN2_Red","BUB_Saprosma_ternata_3CN2","D","BUB_Saprosma_ternata_3CN2_Red_D","BUB_Saprosma_ternata_3CN2_D",597.21998,NA,17.61755,NA,0.029499264,0,0.024347923,NA,"DB",0.029499264
"SP6","Acer_palmatum","TOM","TOM_Acer_palmatum_2CN2_Blue","TOM_Acer_palmatum_2CN2","D","TOM_Acer_palmatum_2CN2_Blue_D","TOM_Acer_palmatum_2CN2_D",184.7885,NA,4.502,NA,0.024362988,0,0.024362988,NA,"DB",0.024362988
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_2CN2_Blue","EUC_Bursaria_spinosa_2CN2","B","EUC_Bursaria_spinosa_2CN2_Blue_B","EUC_Bursaria_spinosa_2CN2_B",2.54,NA,0.06232,NA,0.024535433,0,0.024371433,NA,"DB",0.024535433
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_2CN2_Blue","BUB_Cleidion_brevipetiolatum_2CN2","D","BUB_Cleidion_brevipetiolatum_2CN2_Blue_D","BUB_Cleidion_brevipetiolatum_2CN2_D",1642.384,NA,43.22,NA,0.026315405,0,0.024401772,NA,"DB",0.026315405
"SP6","Breynia_oblingifolia","EUC","EUC_Breynia_oblingifolia_2CN2_White","EUC_Breynia_oblingifolia_2CN2","D","EUC_Breynia_oblingifolia_2CN2_White_D","EUC_Breynia_oblingifolia_2CN2_D",62.2181,NA,2.62476,NA,0.042186438,0,0.024574111,NA,"DB",0.042186438
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_4CN2_Blue","BUB_Orophea_laui_4CN2","D","BUB_Orophea_laui_4CN2_Blue_D","BUB_Orophea_laui_4CN2_D",860.616,NA,25.724,NA,0.029890218,0,0.024875171,NA,"DB",0.029890218
"SP6","Breynia_oblingifolia","EUC","EUC_Breynia_oblingifolia_5CN2_White","EUC_Breynia_oblingifolia_5CN2","B","EUC_Breynia_oblingifolia_5CN2_White_B","EUC_Breynia_oblingifolia_5CN2_B",91.68616,NA,3.84992,NA,0.041990198,0,0.025018239,NA,"DB",0.041990198
"SP4","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_1CN2_Blue","DRO_Haplostichanthus_ramiflorus_1CN2","D","DRO_Haplostichanthus_ramiflorus_1CN2_Blue_D","DRO_Haplostichanthus_ramiflorus_1CN2_D",637.803,NA,58.774,NA,0.092150711,0,0.025026885,NA,"DB",0.092150711
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_3CN2_Blue","EUC_Bursaria_spinosa_3CN2","B","EUC_Bursaria_spinosa_3CN2_Blue_B","EUC_Bursaria_spinosa_3CN2_B",3.588,NA,0.09132,NA,0.025451505,0,0.025183505,NA,"DB",0.025451505
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_1CN2_White","BUB_Pittosporopsis_kerrii_1CN2","D","BUB_Pittosporopsis_kerrii_1CN2_White_D","BUB_Pittosporopsis_kerrii_1CN2_D",956.43766,NA,30.24142,NA,0.031618809,0,0.025426367,NA,"DB",0.031618809
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_3CN2_Red","BUB_Baccaurea_ramiflora_3CN2","D","BUB_Baccaurea_ramiflora_3CN2_Red_D","BUB_Baccaurea_ramiflora_3CN2_D",1195.786,NA,36.968,NA,0.030915231,0,0.025594302,NA,"DB",0.030915231
"SP1","Magnolia_kobus","TOM","TOM_Magnolia_kobus_5CN2_Blue","TOM_Magnolia_kobus_5CN2","B","TOM_Magnolia_kobus_5CN2_Blue_B","TOM_Magnolia_kobus_5CN2_B",357.178,NA,9.959,NA,0.027882456,0,0.025671094,NA,"DB",0.027882456
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_1CN2_Red","BUB_Cleidion_brevipetiolatum_1CN2","D","BUB_Cleidion_brevipetiolatum_1CN2_Red_D","BUB_Cleidion_brevipetiolatum_1CN2_D",949.70273,NA,31.22724,NA,0.032881068,0,0.025784806,NA,"DB",0.032881068
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_1CN2_White","BUB_Saprosma_ternata_1CN2","D","BUB_Saprosma_ternata_1CN2_White_D","BUB_Saprosma_ternata_1CN2_D",1148.274,NA,37.35,NA,0.03252708,0,0.025818886,NA,"DB",0.03252708
"SP4","Acer_mono","TOM","TOM_Acer_mono_4CN2_Blue","TOM_Acer_mono_4CN2","D","TOM_Acer_mono_4CN2_Blue_D","TOM_Acer_mono_4CN2_D",304.198,NA,7.91813,NA,0.026029527,0,0.026029527,NA,"DB",0.026029527
"SP1","Pometia_pinnata","KAK","KAK_Pometia_pinnata_5CN2_Red","KAK_Pometia_pinnata_5CN2","B","KAK_Pometia_pinnata_5CN2_Red_B","KAK_Pometia_pinnata_5CN2_B",988.73478,NA,92.73433,NA,0.093790905,0,0.02618727,NA,"DB",0.093790905
"SP5","Myristica_globosa","DRO","DRO_Myristica_globosa_3CN2_Red","DRO_Myristica_globosa_3CN2","D","DRO_Myristica_globosa_3CN2_Red_D","DRO_Myristica_globosa_3CN2_D",646.222,NA,57.017,NA,0.088231289,0,0.026201459,NA,"DB",0.088231289
"SP5","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_4CN2_Red","EUC_Acacia_parramattensis_4CN2","B","EUC_Acacia_parramattensis_4CN2_Red_B","EUC_Acacia_parramattensis_4CN2_B",135.41885,NA,5.54907,NA,0.040977087,0,0.026363103,NA,"DB",0.040977087
"SP5","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_1CN2_Blue","EUC_Acacia_parramattensis_1CN2","B","EUC_Acacia_parramattensis_1CN2_Blue_B","EUC_Acacia_parramattensis_1CN2_B",67.98089,NA,3.2769,NA,0.048203252,0,0.026488998,NA,"DB",0.048203252
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_5CN2_Red","BUB_Orophea_laui_5CN2","D","BUB_Orophea_laui_5CN2_Red_D","BUB_Orophea_laui_5CN2_D",718.12748,NA,23.38904,NA,0.032569482,0,0.026558956,NA,"DB",0.032569482
"SP2","Acer_pseudoplatanus","LAK","LAK_Acer_pseudoplatanus_1CN2_White","LAK_Acer_pseudoplatanus_1CN2","D","LAK_Acer_pseudoplatanus_1CN2_White_D","LAK_Acer_pseudoplatanus_1CN2_D",735.04,NA,20.46156,NA,0.027837342,0,0.026653762,NA,"DB",0.027837342
"SP6","Rockinghamia_angustifolia","DRO","DRO_Rockinghamia_angustifolia_1CN2_Blue","DRO_Rockinghamia_angustifolia_1CN2","D","DRO_Rockinghamia_angustifolia_1CN2_Blue_D","DRO_Rockinghamia_angustifolia_1CN2_D",1990.02431,NA,174.04181,NA,0.087457128,0,0.026676016,NA,"DB",0.087457128
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_1CN2_Blue","EUC_Bursaria_spinosa_1CN2","B","EUC_Bursaria_spinosa_1CN2_Blue_B","EUC_Bursaria_spinosa_1CN2_B",6.584,NA,0.18369,NA,0.027899453,0,0.026781364,NA,"DB",0.027899453
"SP3","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_4CN2_Blue","LAK_Fraxinus_excelsior_4CN2","B","LAK_Fraxinus_excelsior_4CN2_Blue_B","LAK_Fraxinus_excelsior_4CN2_B",72.12454,NA,1.93488,NA,0.02682693,0,0.02682693,NA,"DB",0.02682693
"SP2","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN2_White","DRO_Dysoxylum_sp._2CN2","B","DRO_Dysoxylum_sp._2CN2_White_B","DRO_Dysoxylum_sp._2CN2_B",874.54022,NA,69.51209,NA,0.079484155,0,0.027054414,NA,"DB",0.079484155
"SP6","Breynia_oblingifolia","EUC","EUC_Breynia_oblingifolia_5CN2_Blue","EUC_Breynia_oblingifolia_5CN2","B","EUC_Breynia_oblingifolia_5CN2_Blue_B","EUC_Breynia_oblingifolia_5CN2_B",93.46566,NA,4.30732,NA,0.046084519,0,0.027247528,NA,"DB",0.046084519
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_5CN2_Blue","EUC_Bursaria_spinosa_5CN2","B","EUC_Bursaria_spinosa_5CN2_Blue_B","EUC_Bursaria_spinosa_5CN2_B",9.391,NA,0.31565,NA,0.033611969,0,0.027323763,NA,"DB",0.033611969
"SP6","Acer_palmatum","TOM","TOM_Acer_palmatum_4CN2_Blue","TOM_Acer_palmatum_4CN2","B","TOM_Acer_palmatum_4CN2_Blue_B","TOM_Acer_palmatum_4CN2_B",188.771,NA,5.195,NA,0.027520117,0,0.027520117,NA,"DB",0.027520117
"SP5","Prunus_ssiori","TOM","TOM_Prunus_ssiori_5CN2_Red","TOM_Prunus_ssiori_5CN2","B","TOM_Prunus_ssiori_5CN2_Red_B","TOM_Prunus_ssiori_5CN2_B",245.904,NA,6.83,NA,0.027775067,0,0.027543067,NA,"DB",0.027775067
"SP5","Prunus_ssiori","TOM","TOM_Prunus_ssiori_3CN2_Blue","TOM_Prunus_ssiori_3CN2","B","TOM_Prunus_ssiori_3CN2_Blue_B","TOM_Prunus_ssiori_3CN2_B",154.2,NA,4.839,NA,0.031381323,0,0.027667315,NA,"DB",0.031381323
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_4CN2_Red","TOM_Carpinus_cordata_4CN2","B","TOM_Carpinus_cordata_4CN2_Red_B","TOM_Carpinus_cordata_4CN2_B",376.544,NA,10.437,NA,0.027717876,0,0.027717876,NA,"DB",0.027717876
"SP6","Breynia_oblingifolia","EUC","EUC_Breynia_oblingifolia_4CN2_Blue","EUC_Breynia_oblingifolia_4CN2","B","EUC_Breynia_oblingifolia_4CN2_Blue_B","EUC_Breynia_oblingifolia_4CN2_B",78.36456,NA,3.76936,NA,0.048100315,0,0.027731642,NA,"DB",0.048100315
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_5CN2_Red","BUB_Pittosporopsis_kerrii_5CN2","D","BUB_Pittosporopsis_kerrii_5CN2_Red_D","BUB_Pittosporopsis_kerrii_5CN2_D",917.72601,NA,31.61153,NA,0.034445499,0,0.027825223,NA,"DB",0.034445499
"SP8","Betula_maximowicziana","TOM","TOM_Betula_maximowicziana_2CN2_White","TOM_Betula_maximowicziana_2CN2","D","TOM_Betula_maximowicziana_2CN2_White_D","TOM_Betula_maximowicziana_2CN2_D",31.346,NA,0.876,NA,0.027946149,0,0.027946149,NA,"DB",0.027946149
"SP2","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._4CN2_Red","DRO_Dysoxylum_sp._4CN2","D","DRO_Dysoxylum_sp._4CN2_Red_D","DRO_Dysoxylum_sp._4CN2_D",945.97,NA,92.869,NA,0.098173304,0,0.028062875,NA,"DB",0.098173304
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN2_White","BUB_Cleidion_brevipetiolatum_3CN2","D","BUB_Cleidion_brevipetiolatum_3CN2_White_D","BUB_Cleidion_brevipetiolatum_3CN2_D",2397.1018,NA,94.05263,NA,0.039235977,0,0.028093339,NA,"DB",0.039235977
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_5CN2_Red","EUC_Bursaria_spinosa_5CN2","B","EUC_Bursaria_spinosa_5CN2_Red_B","EUC_Bursaria_spinosa_5CN2_B",1.726,NA,0.04947,NA,0.028661645,0,0.028238645,NA,"DB",0.028661645
"SP3","Carpinus_cordata","TOM","TOM_Carpinus_cordata_2CN2_White","TOM_Carpinus_cordata_2CN2","B","TOM_Carpinus_cordata_2CN2_White_B","TOM_Carpinus_cordata_2CN2_B",323.462,NA,9.181,NA,0.02838355,0,0.02838355,NA,"DB",0.02838355
"SP1","Magnolia_kobus","TOM","TOM_Magnolia_kobus_1CN2_Blue","TOM_Magnolia_kobus_1CN2","B","TOM_Magnolia_kobus_1CN2_Blue_B","TOM_Magnolia_kobus_1CN2_B",459.654,NA,13.566,NA,0.029513504,0,0.028392878,NA,"DB",0.029513504
"SP7","Eucalyptus_pruinosa","EUC","EUC_Eucalyptus_pruinosa_5CN2_Red","EUC_Eucalyptus_pruinosa_5CN2","D","EUC_Eucalyptus_pruinosa_5CN2_Red_D","EUC_Eucalyptus_pruinosa_5CN2_D",373.12988,NA,17.31335,NA,0.046400331,0,0.0284145,NA,"DB",0.046400331
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_3CN2_Red","EUC_Bursaria_spinosa_3CN2","B","EUC_Bursaria_spinosa_3CN2_Red_B","EUC_Bursaria_spinosa_3CN2_B",5.14,NA,0.15143,NA,0.029461089,0,0.028438174,NA,"DB",0.029461089
"SP7","Eucalyptus_pruinosa","EUC","EUC_Eucalyptus_pruinosa_2CN2_White","EUC_Eucalyptus_pruinosa_2CN2","B","EUC_Eucalyptus_pruinosa_2CN2_White_B","EUC_Eucalyptus_pruinosa_2CN2_B",214.7068,NA,9.75797,NA,0.045447885,0,0.028578476,NA,"DB",0.045447885
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_3CN2_Blue","BUB_Saprosma_ternata_3CN2","D","BUB_Saprosma_ternata_3CN2_Blue_D","BUB_Saprosma_ternata_3CN2_D",502.01884,NA,17.6894,NA,0.035236526,0,0.028642153,NA,"DB",0.035236526
"SP4","Acer_mono","TOM","TOM_Acer_mono_5CN2_Blue","TOM_Acer_mono_5CN2","D","TOM_Acer_mono_5CN2_Blue_D","TOM_Acer_mono_5CN2_D",379.3265,NA,10.90447,NA,0.028746924,0,0.028746924,NA,"DB",0.028746924
"SP7","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_5CN2_Blue","DRO_Endiandra_leptodendron_5CN2","B","DRO_Endiandra_leptodendron_5CN2_Blue_B","DRO_Endiandra_leptodendron_5CN2_B",656.74763,NA,55.70326,NA,0.084816842,0,0.028771954,NA,"DB",0.084816842
"SP2","Syringa_reticulata","TOM","TOM_Syringa_reticulata_1CN2_Blue","TOM_Syringa_reticulata_1CN2","D","TOM_Syringa_reticulata_1CN2_Blue_D","TOM_Syringa_reticulata_1CN2_D",80.379,NA,2.315,NA,0.028801055,0,0.028801055,NA,"DB",0.028801055
"SP4","Acer_platanoides","LAK","LAK_Acer_platanoides_2CN2_White","LAK_Acer_platanoides_2CN2","B","LAK_Acer_platanoides_2CN2_White_B","LAK_Acer_platanoides_2CN2_B",1123.13899,NA,32.40807,NA,0.028854906,0,0.028818106,NA,"DB",0.028854906
"SP6","Carpinus_betulus","LAK","LAK_Carpinus_betulus_2CN2_White","LAK_Carpinus_betulus_2CN2","B","LAK_Carpinus_betulus_2CN2_White_B","LAK_Carpinus_betulus_2CN2_B",112.27728,NA,3.32743,NA,0.029635827,0,0.028841827,NA,"DB",0.029635827
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_4CN2_White","EUC_Bursaria_spinosa_4CN2","B","EUC_Bursaria_spinosa_4CN2_White_B","EUC_Bursaria_spinosa_4CN2_B",2.101,NA,0.06297,NA,0.029971442,0,0.029177442,NA,"DB",0.029971442
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_2CN2_White","EUC_Bursaria_spinosa_2CN2","D","EUC_Bursaria_spinosa_2CN2_White_D","EUC_Bursaria_spinosa_2CN2_D",2.672,NA,0.114,NA,0.042664671,0,0.029181103,NA,"DB",0.042664671
"SP7","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN2_White","LAK_Ulmus_glabra_3CN2","B","LAK_Ulmus_glabra_3CN2_White_B","LAK_Ulmus_glabra_3CN2_B",243.76945,NA,7.43456,NA,0.030498325,0,0.02923235,NA,"DB",0.030498325
"SP8","Betula_maximowicziana","TOM","TOM_Betula_maximowicziana_5CN2_White","TOM_Betula_maximowicziana_5CN2","D","TOM_Betula_maximowicziana_5CN2_White_D","TOM_Betula_maximowicziana_5CN2_D",30.58,NA,0.895,NA,0.029267495,0,0.029267495,NA,"DB",0.029267495
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_3CN2_White","BUB_Garcinia_cowa_3CN2","D","BUB_Garcinia_cowa_3CN2_White_D","BUB_Garcinia_cowa_3CN2_D",775.63398,NA,28.04461,NA,0.036157016,0,0.029306335,NA,"DB",0.036157016
